FA_name,FA_mass,FA_length_ft,FA_manufacturing_year,FA_introduction_year,reactor_power,reactor_type,fuel_type,reactor_site,reactor_location,FA_BUp,reactor_epoch
FV1813,860.4,14,1973,1975,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FZ1286,880.9,14,1990,1990,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FR6536,822.6,14,1986,1987,1300,DPY,UO2,PAL,Normandy,51.7,VD4
FP2876,763.0,12,1990,1995,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,8.3,VD4
FH6247,725.4,12,1993,1996,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FZ1210,893.5,14,1975,1975,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FS1858,724.5,12,2003,2003,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FQ2867,910.0,14,2016,2016,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FR1734,752.2,12,1977,1981,900,CPY,UO2,STL,Centre-Val de Loire,1.9,VD5
FK5565,807.9,14,1972,1974,1300,DPY,UO2,PEN,Normandy,45.9,VD6
FT1828,908.2,14,2004,2009,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FI4614,722.5,12,2007,2010,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD2
FH7840,839.2,14,1994,1995,1300,DPY,UO2,GOL,Occitanie,69.4,VD4
FQ2349,865.8,14,1977,1978,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FL5965,902.5,14,2016,2019,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FY8503,913.2,14,2024,2024,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FW4609,730.7,12,1974,1974,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FV9986,788.8,12,1978,1983,900,CPY,UO2,CHI,Centre-Val de Loire,24.4,VD5
FA8088,753.5,12,1997,2001,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD3
FE2550,718.1,12,2000,2005,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FV7917,744.9,12,2005,2008,900,CPY,UO2,FES,Grand Est,0.0,VD2
FU1471,887.9,14,2013,2018,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FZ8959,900.7,14,1994,1997,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FQ9114,871.0,14,1997,2000,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FV9696,760.1,12,2001,2004,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,6.5,VD3
FR9617,736.2,12,2012,2012,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD2
FY3645,904.2,14,1996,1999,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FF7965,800.5,12,1994,1997,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,31.4,VD3
FS4190,834.5,14,1993,1998,1300,DPY,UO2,NOG,Île-de-France,61.8,VD3
FM6322,810.2,14,1979,1980,1300,DPY,UO2,GOL,Occitanie,44.5,VD5
FO5774,920.2,14,2003,2007,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FS9772,746.4,12,1975,1976,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FT8808,836.9,14,1997,2000,1600,EPR,UO2,FLA,Normandy,64.0,VD3
FK9126,781.2,12,1992,1994,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,19.2,VD4
FX9719,736.3,12,1969,1971,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD6
FW5766,778.7,12,1974,1977,900,CPY,UO2,CHI,Centre-Val de Loire,21.7,VD5
FK8910,831.0,14,2001,2005,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,59.1,VD3
FE6775,737.3,12,2023,2025,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD1
FR9730,760.6,12,1993,1998,900,CPY,UO2,STL,Centre-Val de Loire,2.3,VD3
FQ8021,858.4,14,1972,1972,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FY1714,750.1,12,1965,1970,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.3,VD6
FI5419,866.5,14,2003,2008,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FQ8327,869.1,14,2002,2005,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FB4816,892.2,14,2011,2011,1600,EPR,UO2,FLA,Normandy,72.0,VD2
FS4214,727.5,12,1971,1971,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD6
FK1216,911.8,14,1969,1974,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FU1591,830.6,14,1999,2001,1300,DPY,UO2,NOG,Île-de-France,60.4,VD3
FM6646,779.3,12,1978,1979,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,20.2,VD5
FG7685,751.5,12,2008,2008,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.8,VD2
FM3754,870.9,14,1972,1972,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FU4204,741.6,12,1970,1971,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD6
FZ3830,779.3,12,1989,1994,900,CPY,UO2,STL,Centre-Val de Loire,19.5,VD4
FE5252,867.3,14,2010,2014,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FH8693,715.6,12,2020,2020,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD1
FP2507,859.3,14,2016,2021,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FJ7406,735.8,12,2009,2012,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FI1814,860.2,14,2013,2016,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FZ4412,897.0,14,1988,1993,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FL4585,764.2,12,1984,1986,900,CPY,UO2,FES,Grand Est,10.9,VD4
FI7239,877.0,14,2008,2011,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FL9423,815.2,14,1977,1982,1300,DPY,UO2,NOG,Île-de-France,53.7,VD5
FQ4248,911.9,14,2018,2020,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FV6786,883.6,14,2007,2011,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FN9102,851.5,14,1980,1983,1300,DPY,UO2,GOL,Occitanie,71.4,VD5
FQ6131,854.5,14,1984,1985,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FP6978,686.3,12,2003,2003,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD3
FH3606,899.7,14,2014,2019,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FV5125,853.5,14,1988,1989,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FT6524,801.0,12,2023,2025,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,31.3,VD1
FK1976,741.0,12,1988,1993,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD4
FR5409,771.9,12,1994,1995,900,CPY,MOX,CHI,Centre-Val de Loire,11.1,VD4
FB8501,825.7,14,1980,1982,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,61.1,VD5
FS1748,745.4,12,2011,2014,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FE6156,744.2,12,1982,1987,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FV1078,732.7,12,1981,1985,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FK6753,743.8,12,1975,1977,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD5
FW1079,739.2,12,1987,1989,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD4
FR2543,767.2,12,1988,1989,900,CPY,UO2,CHI,Centre-Val de Loire,10.3,VD4
FC3281,853.0,14,1995,1999,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FH9052,789.8,12,2008,2009,900,CPY,MOX,FES,Grand Est,19.5,VD2
FD3330,878.9,14,1980,1985,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FI3733,903.7,14,1993,1995,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FI3441,773.4,12,2000,2005,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,13.0,VD3
FZ6635,836.2,14,1972,1977,1300,DPY,UO2,GOL,Occitanie,64.1,VD5
FP4660,766.2,12,1999,2003,900,CPY,UO2,CHI,Centre-Val de Loire,11.3,VD3
FL5793,817.1,14,1991,1991,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,50.2,VD4
FB2324,718.6,12,2005,2007,900,CPY,UO2,FES,Grand Est,0.0,VD2
FP5987,843.2,14,1990,1992,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,70.9,VD4
FW8434,894.3,14,2014,2014,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FE8764,678.8,12,1977,1981,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FN8465,784.8,12,1981,1982,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,26.0,VD5
FM2564,739.9,12,2023,2023,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FP7136,876.8,14,1992,1997,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FY7969,847.8,14,1986,1986,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,71.4,VD4
FA9416,745.0,12,1982,1986,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD4
FM3617,874.0,14,1966,1970,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FN4834,882.9,14,1971,1975,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FH1330,790.1,12,2016,2020,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,26.6,VD1
FC8140,841.5,14,2014,2017,1300,DPY,UO2,PAL,Normandy,63.5,VD1
FK1532,769.3,12,2010,2015,900,CPY,MOX,CHI,Centre-Val de Loire,14.3,VD2
FE7861,884.3,14,1997,1998,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FF4527,874.2,14,1986,1987,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FJ9226,731.3,12,1992,1992,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FU3494,898.2,14,1972,1973,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FM5878,893.6,14,1993,1993,1300,DPY,UO2,FLA,Normandy,72.0,VD4
FZ4891,743.6,12,1975,1976,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FP6927,747.4,12,2016,2019,900,CPY,MOX,FES,Grand Est,0.0,VD1
FF2047,806.8,14,1972,1977,1300,DPY,UO2,GOL,Occitanie,44.5,VD5
FS1397,886.6,14,2015,2017,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FG2393,918.1,14,1998,2003,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FT7103,713.0,12,1984,1984,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FV8926,751.9,12,1995,2000,900,CPY,UO2,CHI,Centre-Val de Loire,0.4,VD3
FK1258,887.5,14,1995,1996,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FV8662,867.7,14,2007,2008,1300,DPY,UO2,PEN,Normandy,72.0,VD2
FZ2052,864.6,14,1997,1998,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FQ2827,741.3,12,2022,2023,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FX1877,897.5,14,2012,2016,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FT3549,766.0,12,1980,1980,900,CPY,UO2,GRA,Hauts-de-France,9.4,VD5
FM2237,899.9,14,2018,2020,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FV8544,675.9,12,1997,1997,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD3
FL3243,742.0,12,2003,2006,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FU5784,759.9,12,1988,1992,900,CPY,UO2,CHI,Centre-Val de Loire,7.3,VD4
FL4219,902.1,14,1971,1973,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FB1169,739.5,12,2021,2021,900,CPY,UO2,FES,Grand Est,0.0,VD1
FX9531,731.2,12,1981,1985,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FG6073,743.5,12,2010,2010,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD2
FQ7549,737.8,12,1998,1998,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FI1139,773.0,12,2006,2008,900,CPY,UO2,DAM,Centre-Val de Loire,14.9,VD2
FV6701,901.2,14,1984,1989,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FH7946,868.5,14,2000,2004,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FC4990,843.5,14,2019,2023,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,67.6,VD1
FO3826,948.3,14,1974,1974,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FD4992,745.6,12,1983,1985,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FD9937,861.1,14,1988,1989,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FD4850,759.4,12,2002,2004,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,6.9,VD3
FF1516,786.5,12,2014,2019,900,CPY,UO2,STL,Centre-Val de Loire,23.8,VD1
FY7336,948.2,14,2003,2003,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FH7804,886.0,14,2023,2023,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FU8846,742.2,12,1980,1985,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FO9360,847.5,14,2002,2007,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FN8899,743.5,12,1981,1981,900,CPY,UO2,FES,Grand Est,0.0,VD5
FL3120,730.4,12,1973,1975,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD6
FY1825,843.2,14,2000,2000,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,67.8,VD3
FN4955,736.4,12,1983,1987,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FZ9734,901.8,14,2019,2023,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FF4550,915.5,14,1999,1999,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FC2804,872.5,14,2015,2019,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FT5338,720.7,12,2019,2021,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD1
FN8743,722.2,12,1975,1979,900,CPY,UO2,FES,Grand Est,0.0,VD5
FK7381,892.8,14,2022,2022,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FO8008,895.0,14,2001,2001,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FO2905,795.7,12,2013,2014,900,CPY,MOX,DAM,Centre-Val de Loire,24.7,VD2
FH6806,752.0,12,1994,1995,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,4.6,VD4
FY7253,886.0,14,2016,2019,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FA7099,914.7,14,1990,1993,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FD4204,752.0,12,1999,2004,900,CPY,MOX,DAM,Centre-Val de Loire,2.0,VD3
FF3290,791.8,12,1978,1983,900,CPY,UO2,FES,Grand Est,28.0,VD5
FV7238,884.8,14,1972,1974,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FM3882,784.5,12,2000,2001,900,CPY,MOX,FES,Grand Est,15.1,VD3
FA5863,843.5,14,2013,2013,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FN2585,856.4,14,2011,2013,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FL4040,732.9,12,1984,1988,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD4
FT7500,798.1,12,2003,2004,900,CPY,MOX,DAM,Centre-Val de Loire,32.7,VD3
FP1445,880.3,14,2021,2023,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FM9825,906.4,14,2003,2006,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FA4546,892.7,14,1990,1994,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FA1463,907.4,14,1983,1987,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FV4732,774.6,12,1990,1995,900,CPY,UO2,DAM,Centre-Val de Loire,18.2,VD4
FY6644,738.9,12,2001,2006,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FV3747,764.4,12,1997,2000,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,9.8,VD3
FI2055,872.6,14,1970,1972,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FX3378,716.3,12,2007,2007,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD2
FF3101,899.7,14,2001,2002,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FD9496,788.3,12,1982,1982,900,CPY,UO2,FES,Grand Est,20.9,VD5
FO7561,868.2,14,2011,2011,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FK8343,734.2,12,1999,2003,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FS8353,702.7,12,2007,2009,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD2
FD9033,735.4,12,1977,1977,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FZ6500,779.5,12,1992,1996,900,CPY,MOX,FES,Grand Est,15.9,VD3
FR9757,889.9,14,2012,2012,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FC9069,780.9,12,1978,1983,900,CPY,UO2,CHI,Centre-Val de Loire,19.0,VD5
FN4985,780.2,12,1973,1976,900,CPY,UO2,STL,Centre-Val de Loire,19.9,VD5
FF8552,779.7,12,1991,1993,900,CPY,UO2,DAM,Centre-Val de Loire,23.6,VD4
FX7789,741.0,12,1973,1976,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FT7725,916.7,14,1980,1983,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FC4461,825.8,14,1998,2003,1300,DPY,UO2,NOG,Île-de-France,57.4,VD3
FM9690,930.9,14,1975,1980,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD5
FY4394,732.4,12,2008,2011,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD2
FP6702,901.0,14,1977,1982,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FD7373,881.0,14,1979,1984,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD5
FD4966,786.0,12,1971,1974,900,CPY,UO2,DAM,Centre-Val de Loire,22.7,VD6
FI1600,892.3,14,2018,2018,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FH8802,726.7,12,2009,2013,900,CPY,UO2,FES,Grand Est,0.0,VD2
FL9452,840.6,14,2017,2019,1600,EPR,UO2,FLA,Normandy,63.9,VD1
FK7899,860.3,14,2021,2022,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FE8894,898.0,14,2022,2024,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FE6278,860.0,14,2017,2019,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FZ5461,858.4,14,1970,1974,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FK2093,833.8,14,2005,2010,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,61.9,VD2
FP7897,798.1,12,1981,1981,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,28.1,VD5
FW4078,751.6,12,1995,1995,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,1.9,VD4
FH5278,843.1,14,1990,1992,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,66.5,VD4
FX5123,853.6,14,1989,1990,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FM4565,913.1,14,2019,2019,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FA8705,879.1,14,2005,2008,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FY1755,895.8,14,2007,2011,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FL9820,887.6,14,1998,1999,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FX1526,907.3,14,2000,2005,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FW2763,867.3,14,1996,1999,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FK2522,882.2,14,1993,1996,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FC4378,858.3,14,1979,1983,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FN8419,745.4,12,1968,1971,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD6
FD8845,845.9,14,2011,2012,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,68.1,VD2
FA3953,874.2,14,1988,1989,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FU3797,847.6,14,2015,2017,1300,DPY,UO2,PEN,Normandy,70.6,VD1
FZ2004,902.2,14,1991,1996,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FX4845,756.2,12,1995,1997,900,CPY,MOX,DAM,Centre-Val de Loire,4.0,VD3
FR2636,732.3,12,2009,2011,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD2
FJ5435,691.2,12,1974,1979,900,CPY,UO2,FES,Grand Est,0.0,VD5
FF5579,897.6,14,1983,1985,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FO7739,744.9,12,1987,1992,900,CPY,UO2,CHI,Centre-Val de Loire,2.1,VD4
FN2067,867.6,14,1988,1991,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FT5669,736.5,12,1974,1976,900,CPY,UO2,FES,Grand Est,0.0,VD5
FG9833,800.8,12,2008,2009,900,CPY,UO2,GRA,Hauts-de-France,27.6,VD2
FK6096,739.3,12,2021,2023,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FC1914,759.9,12,1999,2002,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,7.3,VD3
FV2156,703.7,12,1966,1971,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FM6235,747.5,12,2008,2009,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD2
FB3859,898.6,14,1982,1985,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD5
FN7937,884.8,14,2007,2008,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FS6684,721.6,12,1983,1984,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FC5096,871.3,14,1975,1975,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FT1266,880.5,14,2019,2023,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FZ6006,737.0,12,1976,1978,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FJ1036,809.1,14,1991,1994,1300,DPY,UO2,PEN,Normandy,41.5,VD4
FQ4077,816.2,14,1984,1987,1300,DPY,UO2,PEN,Normandy,46.6,VD4
FZ5913,753.0,12,2012,2013,900,CPY,UO2,DAM,Centre-Val de Loire,2.6,VD2
FP7077,734.2,12,1971,1976,900,CPY,UO2,FES,Grand Est,0.0,VD5
FN5168,912.2,14,2016,2016,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FY6930,922.6,14,2019,2021,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FH3893,753.3,12,1990,1994,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,5.7,VD4
FO5407,756.2,12,1981,1983,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FS6691,749.0,12,1976,1980,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FT5456,887.6,14,1995,2000,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FH7994,728.5,12,2019,2021,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FK2574,861.6,14,2020,2023,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FB5237,856.7,14,1999,1999,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FA1616,789.1,12,2016,2018,900,CPY,MOX,STL,Centre-Val de Loire,26.0,VD1
FG5501,757.5,12,1983,1988,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,3.8,VD4
FV7181,890.5,14,2000,2003,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FS9829,846.5,14,2005,2009,1300,DPY,UO2,GOL,Occitanie,69.2,VD2
FA7694,747.4,12,2011,2014,900,CPY,UO2,FES,Grand Est,0.0,VD2
FN1843,870.7,14,1973,1975,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FC2323,883.2,14,1970,1971,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FZ8340,747.5,12,1974,1976,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FL7862,847.1,14,1992,1997,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FU6549,843.5,14,1970,1974,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FA2571,894.6,14,1991,1994,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FI3960,850.0,14,1981,1983,1300,DPY,UO2,PEN,Normandy,71.1,VD5
FL8126,876.7,14,2002,2006,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FI6311,912.3,14,2018,2018,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FZ7700,905.3,14,1991,1996,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FP6622,873.7,14,1989,1989,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FF8121,775.3,12,1971,1974,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,14.0,VD6
FK8302,741.8,12,1975,1977,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FK1912,783.8,12,2021,2025,900,CPY,UO2,CHI,Centre-Val de Loire,19.8,VD1
FN3825,859.2,14,2015,2018,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FQ2168,716.9,12,2009,2010,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FS5005,917.9,14,2013,2018,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FV7313,881.6,14,1980,1982,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FH1310,904.9,14,2016,2016,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FY3315,754.3,12,1994,1998,900,CPY,MOX,CHI,Centre-Val de Loire,1.5,VD3
FZ4414,895.4,14,1968,1970,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FE9023,894.2,14,1997,1999,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FY8779,869.7,14,1972,1973,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FN3403,888.9,14,1972,1973,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FG5157,903.2,14,1984,1989,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FU5229,775.9,12,1990,1995,900,CPY,MOX,FES,Grand Est,14.9,VD4
FH2719,847.3,14,2004,2004,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,67.4,VD3
FG4642,838.2,14,1990,1993,1300,DPY,UO2,PEN,Normandy,67.9,VD4
