FA_name,FA_mass_kg,FA_length_ft,FA_year_made,FA_year_intro,reactor_power_MWe,reactor_type_code,fuel_type,plant_code,plant_name,region,burnup_GWd_tU,epoch_label,plant_start_date_info
FG2009,895.3,14,2012,2014,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,38.7,VD2,1998
FM9742,720.8,12,1993,1994,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,12.4,VD2,1984
FR5107,754.8,12,2017,2022,900,CPY,UO2,FES,Fessenheim,Grand Est,18.0,VD5,1977
FX5125,733.4,12,2006,2009,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,13.7,VD3,1984
FU4976,780.6,12,1990,1990,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,23.3,VD2,1980
FH5147,735.6,12,1993,1994,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,13.3,VD2,1984
FO1644,834.9,14,2012,2015,1300,DPY,UO2,NOG,Nogent,Île-de-France,29.2,VD3,1987
FJ3205,845.4,14,2000,2005,1300,DPY,UO2,GOL,Golfech,Occitanie,29.4,VD2,1993
FW7473,818.3,14,2018,2020,1300,DPY,UO2,PEN,Penly,Normandy,28.9,VD4,1990
FP3196,777.3,12,1987,1987,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,14.7,VD1,1983
FF5785,767.8,12,2024,2024,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,20.9,VD5,1980
FW1586,715.1,12,2003,2003,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,14.9,VD3,1980
FE5647,846.5,14,2014,2015,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,26.0,VD3,1986
FF8082,839.4,14,2023,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,31.1,VD1,2025
FX9713,868.4,14,2011,2016,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,38.0,VD2,1998
FP8117,760.4,12,2021,2025,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,17.1,VD5,1980
FW4035,878.5,14,1997,2001,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.2,VD2,1987
FZ3773,864.0,14,2018,2022,1300,DPY,UO2,PEN,Penly,Normandy,35.0,VD4,1990
FU4140,754.6,12,2019,2022,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,18.8,VD5,1980
FQ1349,851.9,14,2012,2017,1300,DPY,UO2,NOG,Nogent,Île-de-France,35.5,VD4,1987
FF4805,768.3,12,2000,2005,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,19.1,VD3,1983
FQ7016,746.0,12,2017,2017,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,10.3,VD4,1980
FX7985,729.4,12,2018,2023,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,19.7,VD5,1980
FK5086,856.0,14,2002,2007,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,26.6,VD1,1998
FL1112,690.7,12,2007,2010,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,8.6,VD4,1980
FA5874,724.0,12,2011,2016,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.1,VD4,1980
FG6677,883.5,14,2010,2013,1300,DPY,UO2,PAL,Paluel,Normandy,36.3,VD3,1984
FW7792,836.1,14,1995,1995,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.7,VD1,1987
FZ6330,747.9,12,2017,2017,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,15.9,VD4,1980
FR5578,842.5,14,2004,2006,1300,DPY,UO2,PAL,Paluel,Normandy,28.4,VD3,1984
FF7074,884.7,14,2021,2023,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,38.8,VD4,1986
FG4095,838.2,14,1983,1988,1300,DPY,UO2,FLA,Flamanville,Normandy,29.6,VD1,1986
FL5819,843.4,14,1988,1992,1300,DPY,UO2,FLA,Flamanville,Normandy,27.6,VD1,1986
FD2630,879.6,14,1990,1994,1300,DPY,UO2,GOL,Golfech,Occitanie,33.6,VD1,1993
FJ6613,879.6,14,1994,1999,1300,DPY,UO2,GOL,Golfech,Occitanie,32.4,VD1,1993
FH7584,756.5,12,2000,2002,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,17.9,VD3,1980
FI2063,925.1,14,2016,2017,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,40.4,VD4,1986
FE4887,727.4,12,1993,1996,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.9,VD2,1980
FQ8636,754.8,12,1977,1982,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.0,VD1,1980
FG9929,742.0,12,1986,1987,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,14.0,VD1,1980
FO2034,868.0,14,2016,2020,1300,DPY,UO2,NOG,Nogent,Île-de-France,36.5,VD4,1987
FL6033,895.6,14,2013,2018,1300,DPY,UO2,PEN,Penly,Normandy,36.4,VD3,1990
FE2966,918.6,14,1993,1994,1300,DPY,UO2,PEN,Penly,Normandy,38.0,VD1,1990
FS7932,758.6,12,1994,1995,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,18.7,VD2,1980
FJ4372,856.3,14,2005,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,32.1,VD1,1998
FF4944,748.3,12,1983,1986,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,13.8,VD1,1983
FZ5250,861.8,14,1987,1987,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,28.8,VD1,1986
FQ1306,779.4,12,1993,1995,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,17.5,VD2,1980
FW2518,855.3,14,1989,1989,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.5,VD1,1987
FQ3507,752.4,12,1998,2003,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,14.9,VD2,1984
FR2429,739.7,12,2004,2005,900,CPY,UO2,FES,Fessenheim,Grand Est,15.5,VD3,1977
FN2026,892.6,14,2009,2014,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.4,VD3,1987
FR8300,911.8,14,1998,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,35.8,VD2,1987
FJ8835,756.6,12,1980,1981,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.5,VD1,1981
FA5589,814.3,14,1997,2002,1300,DPY,UO2,PEN,Penly,Normandy,27.5,VD2,1990
FI4490,788.8,12,2021,2023,900,CPY,UO2,FES,Fessenheim,Grand Est,24.0,VD5,1977
FD1710,736.2,12,2003,2003,900,CPY,MOX,FES,Fessenheim,Grand Est,13.3,VD3,1977
FZ1340,752.4,12,1998,1998,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,16.0,VD2,1980
FU5788,862.3,14,2000,2001,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,30.7,VD1,1998
FK7002,901.4,14,2003,2008,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,37.7,VD2,1998
FE1775,766.0,12,2005,2010,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.1,VD4,1980
FV4801,907.2,14,2009,2012,1300,DPY,UO2,PEN,Penly,Normandy,38.1,VD3,1990
FE2394,777.0,12,2012,2012,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,21.3,VD4,1981
FW8437,880.3,14,2014,2017,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.3,VD4,1986
FL2041,768.8,12,1989,1993,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,17.5,VD2,1980
FV2252,756.2,12,1987,1988,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,17.2,VD1,1980
FR4657,873.2,14,2020,2023,1300,DPY,UO2,PAL,Paluel,Normandy,36.8,VD4,1984
FB5550,892.6,14,2019,2022,1300,DPY,UO2,PEN,Penly,Normandy,39.2,VD4,1990
FI6918,750.6,12,1983,1987,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,16.7,VD1,1980
FK9213,772.4,12,1998,2003,900,CPY,UO2,FES,Fessenheim,Grand Est,20.4,VD3,1977
FX4659,857.2,14,2003,2003,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.0,VD2,1986
FP7598,885.1,14,2001,2006,1300,DPY,UO2,NOG,Nogent,Île-de-France,35.4,VD2,1987
FL8937,938.8,14,2006,2010,1300,DPY,UO2,PEN,Penly,Normandy,49.3,VD3,1990
FS2737,899.3,14,2015,2020,1300,DPY,UO2,FLA,Flamanville,Normandy,38.0,VD4,1986
FV7411,887.3,14,1994,1994,1300,DPY,UO2,FLA,Flamanville,Normandy,31.4,VD1,1986
FJ4132,904.6,14,2021,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,36.1,VD1,2025
FC6180,789.9,12,1997,2000,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,16.5,VD2,1984
FN8472,737.3,12,1979,1980,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,14.6,VD1,1980
FU2223,753.8,12,2002,2005,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,14.8,VD3,1983
FF1903,880.7,14,2007,2009,1300,DPY,UO2,NOG,Nogent,Île-de-France,36.2,VD3,1987
FX6514,880.9,14,1999,2004,1300,DPY,UO2,PEN,Penly,Normandy,33.2,VD2,1990
FO9456,910.2,14,2022,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,38.4,VD1,2025
FU3218,741.6,12,1986,1986,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.6,VD1,1980
FV1149,859.9,14,2003,2003,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,30.1,VD2,1986
FP2114,759.3,12,1987,1988,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.3,VD1,1981
FD8267,774.1,12,1996,2000,900,CPY,MOX,FES,Fessenheim,Grand Est,19.8,VD3,1977
FI2552,900.5,14,1982,1987,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,35.5,VD1,1986
FN8921,712.2,12,1978,1982,900,CPY,UO2,FES,Fessenheim,Grand Est,8.7,VD1,1977
FI3440,906.6,14,2019,2020,1300,DPY,UO2,GOL,Golfech,Occitanie,34.4,VD3,1993
FJ9152,742.7,12,1979,1984,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.3,VD1,1981
FP2346,775.1,12,1984,1984,900,CPY,UO2,FES,Fessenheim,Grand Est,12.0,VD1,1977
FO1225,876.5,14,2004,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.9,VD1,1998
FO1770,742.4,12,2001,2002,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,21.2,VD2,1984
FO5002,752.0,12,1987,1989,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.3,VD1,1981
FV7932,731.2,12,2008,2013,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,18.4,VD4,1980
FY4502,754.7,12,2015,2017,900,CPY,UO2,FES,Fessenheim,Grand Est,17.6,VD5,1977
FQ2656,753.3,12,2006,2010,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,14.1,VD3,1981
FI7618,861.9,14,2019,2020,1300,DPY,UO2,PAL,Paluel,Normandy,32.8,VD4,1984
FA5628,744.7,12,2010,2010,900,CPY,UO2,FES,Fessenheim,Grand Est,16.7,VD4,1977
FB2527,856.6,14,2019,2022,1300,DPY,UO2,PEN,Penly,Normandy,33.3,VD4,1990
FH3226,769.1,12,1994,1996,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.1,VD2,1981
FL2587,897.0,14,2024,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,35.6,VD1,2025
FT2321,745.7,12,2010,2010,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,11.2,VD4,1980
FH8541,712.3,12,1992,1997,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,9.2,VD2,1980
FL7247,749.3,12,2021,2023,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,13.7,VD5,1980
FG7224,766.2,12,1989,1991,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,19.4,VD1,1983
FG3022,869.6,14,1998,2000,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.7,VD1,1998
FU2088,715.7,12,1980,1984,900,CPY,UO2,FES,Fessenheim,Grand Est,11.6,VD1,1977
FU3252,799.6,12,1978,1981,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.1,VD1,1980
FX7586,742.3,12,2024,2024,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.5,VD5,1983
FL3106,733.8,12,1992,1992,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.7,VD2,1981
FI3686,930.8,14,2014,2017,1300,DPY,UO2,PEN,Penly,Normandy,46.7,VD3,1990
FX6988,909.2,14,1998,2002,1300,DPY,UO2,PEN,Penly,Normandy,35.6,VD2,1990
FK7953,757.4,12,1984,1984,900,CPY,UO2,FES,Fessenheim,Grand Est,13.8,VD1,1977
FD6122,720.6,12,2020,2022,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,14.2,VD5,1980
FN2397,952.1,14,2018,2020,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,50.0,VD4,1986
FK4434,770.1,12,2004,2008,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.7,VD3,1980
FQ3084,698.5,12,2025,2025,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,9.5,VD5,1984
FI6094,899.9,14,1988,1989,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.6,VD1,1987
FE4192,746.4,12,1999,2003,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,21.8,VD3,1981
FQ1916,734.7,12,2019,2024,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,19.5,VD5,1980
FU3808,876.6,14,2014,2018,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,32.7,VD4,1986
FK1746,741.6,12,2010,2014,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.6,VD4,1983
FZ4470,879.1,14,2011,2013,1300,DPY,UO2,PEN,Penly,Normandy,34.2,VD3,1990
FE6867,752.6,12,1990,1992,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.0,VD2,1981
FP9006,876.9,14,2014,2016,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.8,VD4,1986
FS7398,763.5,12,1989,1993,900,CPY,UO2,FES,Fessenheim,Grand Est,16.8,VD2,1977
FJ7998,745.2,12,1998,1998,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,13.3,VD2,1980
FM9717,871.5,14,2024,2025,1300,DPY,UO2,GOL,Golfech,Occitanie,30.8,VD4,1993
FR8117,831.0,14,1996,2001,1300,DPY,UO2,GOL,Golfech,Occitanie,27.7,VD1,1993
FL6980,831.3,14,2000,2003,1300,DPY,UO2,PEN,Penly,Normandy,28.1,VD2,1990
FZ6761,733.7,12,2016,2021,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.3,VD5,1980
FA2649,761.8,12,1989,1989,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,18.5,VD1,1981
FA8664,773.0,12,1991,1993,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.6,VD2,1983
FX4245,765.2,12,2015,2015,900,CPY,MOX,FES,Fessenheim,Grand Est,16.4,VD4,1977
FB4646,903.6,14,1997,2002,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,40.0,VD1,1998
FO1509,841.6,14,2010,2014,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.4,VD3,1986
FE6907,777.8,12,1985,1990,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,21.2,VD1,1984
FG3037,763.1,12,2023,2023,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,18.4,VD5,1980
FL1962,759.2,12,2016,2021,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,16.2,VD5,1980
FH9331,821.6,14,2021,2023,1300,DPY,UO2,PEN,Penly,Normandy,27.2,VD4,1990
FO6857,754.2,12,1981,1986,900,CPY,UO2,FES,Fessenheim,Grand Est,14.4,VD1,1977
FC9181,750.8,12,2013,2017,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,17.4,VD4,1980
FK6018,887.4,14,2010,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,35.8,VD3,1993
FO9307,872.0,14,1990,1991,1300,DPY,UO2,PAL,Paluel,Normandy,33.5,VD1,1984
FX2789,751.6,12,2006,2011,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,19.3,VD4,1980
FO2744,834.0,14,2018,2019,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.2,VD4,1986
FV5585,778.5,12,1984,1985,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,18.2,VD1,1984
FM3119,759.2,12,2010,2010,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,17.9,VD4,1980
FI1498,815.7,12,2022,2022,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,22.8,VD5,1980
FK7006,748.7,12,1983,1983,900,CPY,UO2,FES,Fessenheim,Grand Est,13.2,VD1,1977
FH9268,789.4,12,1989,1989,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,20.1,VD1,1984
FA3225,772.6,12,1987,1991,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,20.0,VD1,1983
FB8812,889.2,14,1999,2004,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.7,VD2,1986
FS6841,851.0,14,1996,2000,1300,DPY,UO2,PEN,Penly,Normandy,33.6,VD2,1990
FO7881,858.6,14,2014,2017,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,34.4,VD4,1986
FF4379,777.2,12,2018,2020,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.1,VD4,1981
FU8484,925.1,14,1993,1998,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,38.7,VD2,1986
FW8216,719.2,12,2010,2014,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,10.6,VD4,1981
FC6647,877.9,14,2000,2000,1300,DPY,UO2,GOL,Golfech,Occitanie,39.2,VD1,1993
FM1023,788.3,12,2013,2014,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,22.9,VD4,1983
FG5118,925.9,14,2016,2020,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,41.0,VD3,1998
FZ6624,874.3,14,2003,2006,1300,DPY,UO2,GOL,Golfech,Occitanie,31.2,VD2,1993
FL8805,787.2,14,2005,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,20.4,VD1,1998
FF1070,764.4,12,2018,2018,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,16.4,VD4,1983
FH1496,901.5,14,2021,2023,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.9,VD4,1987
FT4433,728.6,12,1994,1997,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,17.6,VD2,1983
FD3132,776.1,12,2018,2019,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,19.5,VD4,1980
FX6101,752.8,12,2010,2010,900,CPY,MOX,FES,Fessenheim,Grand Est,15.2,VD4,1977
FV8436,783.0,12,2019,2023,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,24.6,VD5,1981
FQ3447,872.5,14,2012,2016,1300,DPY,UO2,PEN,Penly,Normandy,33.6,VD3,1990
FA1963,860.9,14,2015,2016,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,34.7,VD4,1986
FR8824,706.4,12,1988,1989,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,10.6,VD1,1984
FQ5575,776.6,12,2002,2003,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,20.0,VD3,1981
FS7775,865.8,14,1985,1986,1300,DPY,UO2,PAL,Paluel,Normandy,30.3,VD1,1984
FC6371,772.9,12,2017,2019,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,18.1,VD4,1980
FL8298,848.2,14,2019,2023,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.0,VD3,1998
FF4221,770.1,12,1979,1983,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,14.2,VD1,1983
FZ8109,885.5,14,1983,1987,1300,DPY,UO2,NOG,Nogent,Île-de-France,29.4,VD1,1987
FO6508,732.5,12,1976,1977,900,CPY,UO2,FES,Fessenheim,Grand Est,12.8,VD1,1977
FD4621,773.4,12,1982,1982,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.7,VD1,1981
FP6727,742.4,12,2011,2013,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,17.1,VD4,1980
FA6550,861.5,14,2023,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,30.4,VD1,2025
FJ8171,881.3,14,1996,1997,1300,DPY,UO2,FLA,Flamanville,Normandy,32.2,VD2,1986
FT5772,838.8,14,2017,2018,1300,DPY,UO2,GOL,Golfech,Occitanie,33.6,VD3,1993
FQ8032,740.5,12,1997,2001,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.3,VD3,1980
FY3200,880.0,14,1997,1999,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,38.1,VD1,1998
FU5430,774.6,12,2023,2023,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,21.7,VD5,1981
FM3395,889.4,14,1993,1996,1300,DPY,UO2,PEN,Penly,Normandy,33.1,VD1,1990
FV4168,860.5,14,2007,2011,1300,DPY,UO2,GOL,Golfech,Occitanie,36.3,VD2,1993
FS5694,799.5,12,1983,1986,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.4,VD1,1980
FO5201,748.5,12,1980,1983,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,14.9,VD1,1981
FS9368,834.8,14,2006,2010,1300,DPY,UO2,NOG,Nogent,Île-de-France,27.9,VD3,1987
FI2234,895.3,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,36.5,VD1,2025
FO3477,818.0,14,2018,2020,1300,DPY,UO2,GOL,Golfech,Occitanie,26.6,VD3,1993
FT4869,849.2,14,2014,2018,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,28.6,VD3,1998
FG8446,714.9,12,2010,2010,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.0,VD4,1980
FS4485,741.0,12,1988,1991,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,11.6,VD1,1984
FL9544,861.9,14,1993,1995,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,29.7,VD1,1986
FR1239,763.4,12,1997,1997,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,11.2,VD2,1980
FP4291,743.9,12,2001,2001,900,CPY,MOX,FES,Fessenheim,Grand Est,13.8,VD3,1977
FL7453,800.2,12,2015,2018,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,22.4,VD4,1981
FY1822,876.4,14,1995,2000,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.1,VD2,1986
FP4413,886.3,14,2004,2007,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.9,VD3,1986
FL7379,851.4,14,2012,2013,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.0,VD2,1998
FH1079,940.6,14,1994,1998,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,47.6,VD1,1998
FO9289,777.0,12,2013,2017,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,17.4,VD4,1981
FH3324,850.0,14,2018,2020,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,33.3,VD3,1998
FY7362,750.6,12,2008,2008,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,18.8,VD3,1984
FK9046,884.6,14,2017,2018,1300,DPY,UO2,PAL,Paluel,Normandy,37.8,VD4,1984
FW4367,844.4,14,1993,1994,1300,DPY,UO2,GOL,Golfech,Occitanie,27.6,VD1,1993
FH7646,754.0,12,1997,1998,900,CPY,UO2,FES,Fessenheim,Grand Est,16.6,VD3,1977
FN9783,866.5,14,1997,2001,1300,DPY,UO2,PAL,Paluel,Normandy,29.8,VD2,1984
FX8228,879.1,14,1986,1991,1300,DPY,UO2,PEN,Penly,Normandy,31.6,VD1,1990
FN1720,776.1,12,1978,1981,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,19.9,VD1,1980
FD5554,699.7,12,1991,1992,900,CPY,UO2,FES,Fessenheim,Grand Est,14.8,VD2,1977
FB1833,727.7,12,1992,1997,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.8,VD2,1980
FJ5648,766.7,12,1989,1992,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.1,VD2,1980
FC7251,897.5,14,1998,2002,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.5,VD2,1987
FN4054,875.0,14,1989,1991,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,36.1,VD1,1986
FZ5932,722.0,12,1975,1980,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.7,VD1,1980
FL9218,871.4,14,2022,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,35.6,VD1,2025
FJ9834,909.0,14,2018,2021,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.8,VD3,1998
FP9288,750.3,12,1995,2000,900,CPY,UO2,FES,Fessenheim,Grand Est,12.3,VD3,1977
FD9243,875.1,14,2011,2014,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.3,VD2,1998
FG5230,739.1,12,2020,2020,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,19.9,VD4,1984
FE4357,889.0,14,2000,2004,1300,DPY,UO2,PEN,Penly,Normandy,37.3,VD2,1990
FD6145,762.0,12,2016,2016,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.6,VD4,1980
FG3271,740.4,12,2020,2022,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,20.7,VD5,1980
FQ5236,880.1,14,2005,2008,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,35.6,VD3,1986
FC6953,764.9,12,2022,2022,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.5,VD5,1980
FU7223,838.4,14,2010,2010,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,24.8,VD3,1986
FN9979,705.2,12,2010,2014,900,CPY,UO2,FES,Fessenheim,Grand Est,8.6,VD4,1977
FM6080,862.3,14,2006,2009,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,32.8,VD2,1998
FP8374,872.0,14,2013,2015,1300,DPY,UO2,PEN,Penly,Normandy,34.7,VD3,1990
FX8094,740.0,12,2002,2004,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.4,VD3,1980
FB6780,782.7,12,1988,1988,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,22.6,VD1,1980
